"date","datetime","time","open","high","low","close","volumefrom","volumeto"
2015-01-03,2015-01-03T00:00:00Z,1420243200,391.17,480,368.99,429.95,52.46,21914.23
2015-01-04,2015-01-04T00:00:00Z,1420329600,429.95,450.05,333.03,362.8,49.88,18678.74
2015-01-05,2015-01-05T00:00:00Z,1420416000,362.8,450.05,318.3,378.5,359.61,130043.7
2015-01-06,2015-01-06T00:00:00Z,1420502400,378.5,592,315,401.97,215.66,79706.2
2015-01-07,2015-01-07T00:00:00Z,1420588800,401.97,450.05,337.27,372.02,302.14,110556.44
2015-01-08,2015-01-08T00:00:00Z,1420675200,372.02,435,333.01,377.5,373.35,137859.49
2015-01-09,2015-01-09T00:00:00Z,1420761600,377.5,443.94,333.11,388.4,138.77,51449.16
2015-01-10,2015-01-10T00:00:00Z,1420848000,388.4,470.19,335.95,389.89,64.71,24157.75
2015-01-11,2015-01-11T00:00:00Z,1420934400,389.89,440,310.83,350.09,89.66,31665.32
2015-01-12,2015-01-12T00:00:00Z,1421020800,345,446.1,311,355.72,290.41,102331.38
2015-01-13,2015-01-13T00:00:00Z,1421107200,355.72,440.01,261.71,306.47,365.12,124054.09
2015-01-14,2015-01-14T00:00:00Z,1421193600,306.47,509.97,219.1,261.04,294.5,85110.1
2015-01-15,2015-01-15T00:00:00Z,1421280000,261.04,422.06,207,286.37,287.37,75750.78
2015-01-16,2015-01-16T00:00:00Z,1421366400,286.37,400,244.28,291.55,346.12,102276.86
2015-01-17,2015-01-17T00:00:00Z,1421452800,291.55,400,241.69,265.57,66.26,19196.47
2015-01-18,2015-01-18T00:00:00Z,1421539200,265.57,400,203.25,290.02,109.5,30321.46
2015-01-19,2015-01-19T00:00:00Z,1421625600,290.02,531.91,242.66,327,508.31,150079.51
2015-01-20,2015-01-20T00:00:00Z,1421712000,327,385.01,234.74,287.84,357.55,109559.25
2015-01-21,2015-01-21T00:00:00Z,1421798400,287.84,385,250.06,309.87,389.53,112856.15
2015-01-22,2015-01-22T00:00:00Z,1421884800,309.87,385,266,334.33,336.24,100859.69
2015-01-23,2015-01-23T00:00:00Z,1421971200,334.33,385.01,280.13,289.81,215.58,65003.06
2015-01-24,2015-01-24T00:00:00Z,1422057600,289.81,360.02,272,330.27,56.94,17852.67
2015-01-25,2015-01-25T00:00:00Z,1422144000,330.27,480.51,294.99,480.51,59.22,20408.32
2015-01-26,2015-01-26T00:00:00Z,1422230400,480.51,480.51,317.64,370.7,89.77,32775.27
2015-01-27,2015-01-27T00:00:00Z,1422316800,370.7,429.99,292.05,350.01,313.33,110316.24
2015-01-28,2015-01-28T00:00:00Z,1422403200,350.01,508.76,315,347.22,310.22,108401.89
2015-01-29,2015-01-29T00:00:00Z,1422489600,347.22,384,274.01,315.97,254.19,79663.84
2015-01-30,2015-01-30T00:00:00Z,1422576000,315.97,366.3,280.23,280.23,311.78,96510.21
2015-01-31,2015-01-31T00:00:00Z,1422662400,280.23,349.87,273,320,52.27,16505.4
2015-02-01,2015-02-01T00:00:00Z,1422748800,320,350.06,259.99,289.48,106.41,31329.34
2015-02-02,2015-02-02T00:00:00Z,1422835200,289.48,350.01,277.05,326.51,374.15,115293.67
2015-02-03,2015-02-03T00:00:00Z,1422921600,326.51,362.6,274.67,343.22,351.47,110599.37
2015-02-04,2015-02-04T00:00:00Z,1423008000,343.22,358.42,268.02,312.69,405.4,123651.75
2015-02-05,2015-02-05T00:00:00Z,1423094400,312.69,350.02,267,302.13,288.08,88887.19
2015-02-06,2015-02-06T00:00:00Z,1423180800,302.13,350,259,302.39,216.58,65788.27
2015-02-07,2015-02-07T00:00:00Z,1423267200,302.39,428.43,265,330,48.65,14937.62
2015-02-08,2015-02-08T00:00:00Z,1423353600,330,909.09,265.99,309.59,123.98,37923.45
2015-02-09,2015-02-09T00:00:00Z,1423440000,309.59,350.01,262.01,306.28,569.88,174149.68
2015-02-10,2015-02-10T00:00:00Z,1423526400,306.28,909.09,257,306,507.83,155377.56
2015-02-11,2015-02-11T00:00:00Z,1423612800,306,360,285.75,311.99,559.89,171128.74
2015-02-12,2015-02-12T00:00:00Z,1423699200,311.99,350.03,273.05,298,348.37,104326.59
2015-02-13,2015-02-13T00:00:00Z,1423785600,298,357.3,272.88,354.04,317.96,97064.45
2015-02-14,2015-02-14T00:00:00Z,1423872000,354.04,370.19,284,316.4,71.78,23078.75
2015-02-15,2015-02-15T00:00:00Z,1423958400,316.4,721.52,294.97,323.9,145.72,49385.65
2015-02-16,2015-02-16T00:00:00Z,1424044800,323.9,388.59,274,323.48,435.21,138037.08
2015-02-17,2015-02-17T00:00:00Z,1424131200,323.48,360.23,275,311.53,365.86,116517.38
2015-02-18,2015-02-18T00:00:00Z,1424217600,311.53,424.34,265.98,327.53,411.93,135335.95
2015-02-19,2015-02-19T00:00:00Z,1424304000,327.53,380,301.37,327,344.76,109461.17
2015-02-20,2015-02-20T00:00:00Z,1424390400,327,418.98,284.99,328.1,226.81,73957.76
2015-02-21,2015-02-21T00:00:00Z,1424476800,328.1,370,285,336.79,85.82,28126.73
2015-02-22,2015-02-22T00:00:00Z,1424563200,336.79,406.5,297.03,323.5,44.51,14851.91
2015-02-23,2015-02-23T00:00:00Z,1424649600,323.5,392.16,288.98,327.53,295.03,94609.38
2015-02-24,2015-02-24T00:00:00Z,1424736000,328.01,400.95,277,355.53,337.4,109670.36
2015-02-25,2015-02-25T00:00:00Z,1424822400,355.53,370.04,300.76,321.5,334.16,108171.43
2015-02-26,2015-02-26T00:00:00Z,1424908800,321.5,375,271,306,328.51,104247.74
2015-02-27,2015-02-27T00:00:00Z,1424995200,306,385.04,288.1,352.01,236.81,77895.79
2015-02-28,2015-02-28T00:00:00Z,1425081600,352.01,385,294.97,365.51,33.8,11987.17
2015-03-01,2015-03-01T00:00:00Z,1425168000,365.51,390,318.76,354.85,63.75,22625.49
2015-03-02,2015-03-02T00:00:00Z,1425254400,354.85,407.75,293.61,363.44,386.13,134156.69
2015-03-03,2015-03-03T00:00:00Z,1425340800,363.44,420.46,319.43,384.02,457.39,172261.07
2015-03-04,2015-03-04T00:00:00Z,1425427200,384.02,420.17,318,365.94,446.24,166929.58
2015-03-05,2015-03-05T00:00:00Z,1425513600,365.94,418.99,314,365.03,182.51,66630.23
2015-03-06,2015-03-06T00:00:00Z,1425600000,365.03,409,314,395,197.05,71127.96
2015-03-07,2015-03-07T00:00:00Z,1425686400,395,415,318,373.39,91.97,33711.86
2015-03-08,2015-03-08T00:00:00Z,1425772800,373.39,430,330,351.34,53.03,20020.46
2015-03-09,2015-03-09T00:00:00Z,1425859200,351.34,430.05,339.2,408.16,290.82,109350.78
2015-03-10,2015-03-10T00:00:00Z,1425945600,408.16,450,361,400.06,340.69,133203.58
2015-03-11,2015-03-11T00:00:00Z,1426032000,400.06,441.5,350,405.65,398.65,157704.14
2015-03-12,2015-03-12T00:00:00Z,1426118400,405.65,450,352,395.97,198.07,80038.65
2015-03-13,2015-03-13T00:00:00Z,1426204800,395.97,600,370.75,441.18,133.96,53138.19
2015-03-14,2015-03-14T00:00:00Z,1426291200,441.18,454.45,346,436.19,74.88,29416.15
2015-03-15,2015-03-15T00:00:00Z,1426377600,436.19,450,345.05,405.86,129.73,51705.88
2015-03-16,2015-03-16T00:00:00Z,1426464000,405.86,473.93,362.24,403.51,345.95,135961.41
2015-03-17,2015-03-17T00:00:00Z,1426550400,403.51,454.55,358.65,397.3,294.37,117228.83
2015-03-18,2015-03-18T00:00:00Z,1426636800,397.3,555.56,317,359.97,291.46,113497.43
2015-03-19,2015-03-19T00:00:00Z,1426723200,359.97,410,311,402.16,255.34,90438.19
2015-03-20,2015-03-20T00:00:00Z,1426809600,402.16,450.05,340.95,363.28,277.88,100042.71
2015-03-21,2015-03-21T00:00:00Z,1426896000,363.28,418.6,317.96,363.8,27.74,10106.31
2015-03-22,2015-03-22T00:00:00Z,1426982400,363.8,429,333.3,349.82,129.45,47228.27
2015-03-23,2015-03-23T00:00:00Z,1427068800,349.82,420,344.23,357.48,328.11,121528.11
2015-03-24,2015-03-24T00:00:00Z,1427155200,357.48,502.26,316.76,318.09,226.29,79173.28
2015-03-25,2015-03-25T00:00:00Z,1427241600,318.09,380.07,289.03,334.61,144.59,47390.94
2015-03-26,2015-03-26T00:00:00Z,1427328000,334.61,400,291,334,209.76,69195.7
2015-03-27,2015-03-27T00:00:00Z,1427414400,334,380.04,292.01,358.94,283.23,92799.47
2015-03-28,2015-03-28T00:00:00Z,1427500800,358.94,432.68,202.28,304.12,31.86,10738.28
2015-03-29,2015-03-29T00:00:00Z,1427587200,304.12,390.03,304.12,380,86.78,30147.04
2015-03-30,2015-03-30T00:00:00Z,1427673600,380,389.29,294,353.43,403.31,135380.25
2015-03-31,2015-03-31T00:00:00Z,1427760000,353.43,431.5,294,319.48,256.15,87083.78
2015-04-01,2015-04-01T00:00:00Z,1427846400,319.48,380.95,291.04,346.14,231.85,78100.24
2015-04-02,2015-04-02T00:00:00Z,1427932800,346.14,397.61,304.97,382.36,252.08,84676.77
2015-04-03,2015-04-03T00:00:00Z,1428019200,382.36,397.61,301,395,75.71,26989.62
2015-04-04,2015-04-04T00:00:00Z,1428105600,395,398.46,316.96,380.71,51.85,18430.07
2015-04-05,2015-04-05T00:00:00Z,1428192000,380.71,395,314.62,320.56,10.13,3644.99
2015-04-06,2015-04-06T00:00:00Z,1428278400,320.56,428.67,303.99,321.79,47.38,17341.73
2015-04-07,2015-04-07T00:00:00Z,1428364800,321.79,410.02,301,317,411.22,144714.71
2015-04-08,2015-04-08T00:00:00Z,1428451200,317,410.01,299.99,359.98,273.33,94892.68
2015-04-09,2015-04-09T00:00:00Z,1428537600,359.98,410.96,303,363.37,255.53,85128.07
2015-04-10,2015-04-10T00:00:00Z,1428624000,363.37,423.37,292,328.27,246.59,80835.18
2015-04-11,2015-04-11T00:00:00Z,1428710400,328.27,399.98,301.78,345.01,48.61,16577.64
2015-04-12,2015-04-12T00:00:00Z,1428796800,345.01,601.96,302.01,379.94,66.46,22391.73
2015-04-13,2015-04-13T00:00:00Z,1428883200,379.94,380.07,293.2,340.39,427.3,141038.44
2015-04-14,2015-04-14T00:00:00Z,1428969600,340.39,395.48,274.55,315.19,451.72,143479.26
2015-04-15,2015-04-15T00:00:00Z,1429056000,315.19,400,266,306.32,239.59,73636.31
2015-04-16,2015-04-16T00:00:00Z,1429142400,306.32,436.68,279.99,319.14,174.24,53147.11
2015-04-17,2015-04-17T00:00:00Z,1429228800,319.14,396.35,262,297.97,250.47,75095.31
2015-04-18,2015-04-18T00:00:00Z,1429315200,297.97,428.57,257,308.45,68.12,21404.17
2015-04-19,2015-04-19T00:00:00Z,1429401600,308.45,373.83,258.98,365,33.82,10876.29
2015-04-20,2015-04-20T00:00:00Z,1429488000,365,480.77,266.03,384.45,295.65,88223.03
2015-04-21,2015-04-21T00:00:00Z,1429574400,384.45,438.6,274.98,324.99,339.43,103090.76
2015-04-22,2015-04-22T00:00:00Z,1429660800,324.99,380.01,272,314,300.4,94103.88
2015-04-23,2015-04-23T00:00:00Z,1429747200,314,375.09,280.97,287,262.93,82849.19
2015-04-24,2015-04-24T00:00:00Z,1429833600,287,393.37,267,316.11,287.08,87595.56
2015-04-25,2015-04-25T00:00:00Z,1429920000,316.11,436.72,261.99,261.99,33.27,10343.7
2015-04-26,2015-04-26T00:00:00Z,1430006400,261.99,364.96,254,300,151.7,46145.11
2015-04-27,2015-04-27T00:00:00Z,1430092800,300,372.34,254,307.05,391.28,114092.13
2015-04-28,2015-04-28T00:00:00Z,1430179200,307.05,388.35,256,297.1,407.18,121255.58
2015-04-29,2015-04-29T00:00:00Z,1430265600,297.1,400,255,306.28,375.06,112750.69
2015-04-30,2015-04-30T00:00:00Z,1430352000,306.28,350.06,255,287.69,221.75,65887.97
2015-05-01,2015-05-01T00:00:00Z,1430438400,287.69,360,258.99,321.99,229.19,70085.04
2015-05-02,2015-05-02T00:00:00Z,1430524800,321.99,355.01,257,314.86,35.91,11526.87
2015-05-03,2015-05-03T00:00:00Z,1430611200,314.86,359.99,261,324.68,93.51,29509.83
2015-05-04,2015-05-04T00:00:00Z,1430697600,324.68,512.2,276,315.01,382.33,118539.59
2015-05-05,2015-05-05T00:00:00Z,1430784000,315.01,391.39,261,309.93,412.57,129681.39
2015-05-06,2015-05-06T00:00:00Z,1430870400,309.93,402.98,258,305.57,313.08,95279.23
2015-05-07,2015-05-07T00:00:00Z,1430956800,305.57,350.14,252,313.06,269.02,78762.29
2015-05-08,2015-05-08T00:00:00Z,1431043200,313.06,405.76,264.98,364.36,228.02,68466.16
2015-05-09,2015-05-09T00:00:00Z,1431129600,364.36,413.98,260.99,352.94,41.07,13219.35
2015-05-10,2015-05-10T00:00:00Z,1431216000,352.94,365,266.03,295.91,86.37,28087.02
2015-05-11,2015-05-11T00:00:00Z,1431302400,295.91,453.96,264,304,270.69,84425.44
2015-05-12,2015-05-12T00:00:00Z,1431388800,304,378.62,266.03,323.92,331.73,105767.83
2015-05-13,2015-05-13T00:00:00Z,1431475200,323.92,392.16,275,301.61,381.46,119832.36
2015-05-14,2015-05-14T00:00:00Z,1431561600,301.61,370,265.01,360,273.96,83685.13
2015-05-15,2015-05-15T00:00:00Z,1431648000,293.25,293.25,293.25,293.25,153.8,46696.9
2015-05-16,2015-05-16T00:00:00Z,1431734400,303.03,370,269,336.42,147.88,45494.47
2015-05-17,2015-05-17T00:00:00Z,1431820800,336.42,387.6,267.99,345.03,50.62,15701.95
2015-05-18,2015-05-18T00:00:00Z,1431907200,345.03,439.98,279.62,310.56,516.02,161679.98
2015-05-19,2015-05-19T00:00:00Z,1431993600,310.56,396.79,287.94,313.86,295.92,92164.06
2015-05-20,2015-05-20T00:00:00Z,1432080000,313.86,360.04,278.36,298.99,412.89,127582.8
2015-05-21,2015-05-21T00:00:00Z,1432166400,298.99,483.43,283,317.97,280.06,87210.76
2015-05-22,2015-05-22T00:00:00Z,1432252800,313.83,487.33,283.58,360,159.67,50611.43
2015-05-23,2015-05-23T00:00:00Z,1432339200,360,375,295,335.12,80.82,26373.5
2015-05-24,2015-05-24T00:00:00Z,1432425600,335.12,375.01,292.76,327.36,81.73,25469.98
2015-05-25,2015-05-25T00:00:00Z,1432512000,327.36,375,276,318.98,367.72,115526.37
2015-05-26,2015-05-26T00:00:00Z,1432598400,318.98,393.51,271,324.68,311.95,100570.6
2015-05-27,2015-05-27T00:00:00Z,1432684800,324.68,382.96,289.56,326.99,288.97,94218.9
2015-05-28,2015-05-28T00:00:00Z,1432771200,326.99,375.34,276,328.24,359.5,114514.71
2015-05-29,2015-05-29T00:00:00Z,1432857600,328.24,504.1,277.62,331.21,268.47,88478.23
2015-05-30,2015-05-30T00:00:00Z,1432944000,331.21,370.1,293,370.1,48.08,15667.59
2015-05-31,2015-05-31T00:00:00Z,1433030400,370.1,370.1,271.98,369.69,83.73,27244.86
2015-06-01,2015-06-01T00:00:00Z,1433116800,369.69,375,263.06,327.61,443.84,144113.4
2015-06-02,2015-06-02T00:00:00Z,1433203200,327.61,375,279.37,356.9,486.26,152097.4
2015-06-03,2015-06-03T00:00:00Z,1433289600,356.9,429.46,274,370,381.09,120158.92
2015-06-04,2015-06-04T00:00:00Z,1433376000,304,360,275.68,316.77,372.17,111156.98
2015-06-05,2015-06-05T00:00:00Z,1433462400,316.77,359.99,275.03,280,348.73,109657.37
2015-06-06,2015-06-06T00:00:00Z,1433548800,280,360.02,266.11,280,117.29,35335.72
2015-06-07,2015-06-07T00:00:00Z,1433635200,280,500,280,328.8,47.04,14815.16
2015-06-08,2015-06-08T00:00:00Z,1433721600,328.8,360.02,280,323.97,200.25,61361.32
2015-06-09,2015-06-09T00:00:00Z,1433808000,323.97,500,292.78,324.04,472.66,154757.76
2015-06-10,2015-06-10T00:00:00Z,1433894400,324.04,400,295.55,334.02,393.1,126113.62
2015-06-11,2015-06-11T00:00:00Z,1433980800,334.02,375.01,291.7,320,364.26,117697.67
2015-06-12,2015-06-12T00:00:00Z,1434067200,320,500,295.51,343.27,208.56,66937.25
2015-06-13,2015-06-13T00:00:00Z,1434153600,343.27,375.02,296.65,313,112.99,35917.07
2015-06-14,2015-06-14T00:00:00Z,1434240000,313,375.01,302.16,320.5,75.06,24573.1
2015-06-15,2015-06-15T00:00:00Z,1434326400,293.25,307.05,300.66,305.09,544.83,173327.2
2015-06-16,2015-06-16T00:00:00Z,1434412800,305.09,324.7,304.68,324.7,555.2,180321.27
2015-06-17,2015-06-17T00:00:00Z,1434499200,324.7,336.83,323.14,324.46,459.03,154228.09
2015-06-18,2015-06-18T00:00:00Z,1434585600,324.46,327.64,323.83,323.86,249.91,83533.18
2015-06-19,2015-06-19T00:00:00Z,1434672000,344.14,390,301.71,345,265.38,88730.24
2015-06-20,2015-06-20T00:00:00Z,1434758400,323.86,323.86,312,314.31,46.25,15089.68
2015-06-21,2015-06-21T00:00:00Z,1434844800,314.31,314.82,309.42,312.87,106.72,37563.38
2015-06-22,2015-06-22T00:00:00Z,1434931200,312.87,320.53,311.21,319.14,348.5,115560.39
2015-06-23,2015-06-23T00:00:00Z,1435017600,319.14,321.97,314.47,316.53,384.05,130379.45
2015-06-24,2015-06-24T00:00:00Z,1435104000,316.53,316.79,309.63,313.53,414.59,137218.28
2015-06-25,2015-06-25T00:00:00Z,1435190400,313.53,312.11,311.75,312.11,240.11,78656.53
2015-06-26,2015-06-26T00:00:00Z,1435276800,312.11,316.65,312.11,316.65,218.33,70910.3
2015-06-27,2015-06-27T00:00:00Z,1435363200,296.11,390.01,296.11,390.01,64.63,21347.11
2015-06-28,2015-06-28T00:00:00Z,1435449600,316.65,330.5,316.65,325.62,65.14,21996.92
2015-06-29,2015-06-29T00:00:00Z,1435536000,325.62,335.16,324.59,334.29,520.47,178515.3
2015-06-30,2015-06-30T00:00:00Z,1435622400,334.29,347.62,334.29,347.59,385.84,137727.96
2015-07-01,2015-07-01T00:00:00Z,1435708800,347.59,347.59,332.81,336.61,277.21,99626.57
2015-07-02,2015-07-02T00:00:00Z,1435795200,336.61,343.6,332.82,332.82,225.32,82026.15
2015-07-03,2015-07-03T00:00:00Z,1435881600,332.82,340.7,332.07,340.28,290.21,103833.43
2015-07-04,2015-07-04T00:00:00Z,1435968000,340.28,347.02,336.77,346.27,99.35,36031.75
2015-07-05,2015-07-05T00:00:00Z,1436054400,346.27,362.18,345.59,362.18,64.79,24058.23
2015-07-06,2015-07-06T00:00:00Z,1436140800,362.18,370.35,356.96,360.44,354.93,137071.68
2015-07-07,2015-07-07T00:00:00Z,1436227200,360.44,366.44,355.89,356.26,383.48,146965.21
2015-07-08,2015-07-08T00:00:00Z,1436313600,356.26,367.78,322.17,367.39,323.11,125948.3
2015-07-09,2015-07-09T00:00:00Z,1436400000,397.83,440.01,331.05,386.3,284.2,111554.32
2015-07-10,2015-07-10T00:00:00Z,1436486400,367.39,365.15,356.26,365.15,282.81,110391.52
2015-07-11,2015-07-11T00:00:00Z,1436572800,350.46,500,350.46,472,91.99,37012.66
2015-07-12,2015-07-12T00:00:00Z,1436659200,472,504,363.07,443.58,67.18,28620.97
2015-07-13,2015-07-13T00:00:00Z,1436745600,365.15,365.15,297,297,454.84,200616.39
2015-07-14,2015-07-14T00:00:00Z,1436832000,297,393.81,367.39,393.81,270.9,111980.32
2015-07-15,2015-07-15T00:00:00Z,1436918400,358.04,472.1,357.04,419.88,268.61,112040.94
2015-07-16,2015-07-16T00:00:00Z,1437004800,419.88,500,357.14,408.43,288.14,119349.22
2015-07-17,2015-07-17T00:00:00Z,1437091200,408.43,500,342.01,404.64,157.03,62721.16
2015-07-18,2015-07-18T00:00:00Z,1437177600,404.64,471.04,340.72,470.04,69.89,26835.25
2015-07-19,2015-07-19T00:00:00Z,1437264000,470.04,488.6,337.84,412.15,106.26,42196.34
2015-07-20,2015-07-20T00:00:00Z,1437350400,412.15,697.35,343,403.83,377.65,149244.76
2015-07-21,2015-07-21T00:00:00Z,1437436800,403.83,500,347.95,402.37,340.51,139113.78
2015-07-22,2015-07-22T00:00:00Z,1437523200,393.81,377.57,374.79,375.49,288.11,114638.26
2015-07-23,2015-07-23T00:00:00Z,1437609600,375.49,376.94,374.67,375.14,230.12,89613.12
2015-07-24,2015-07-24T00:00:00Z,1437696000,375.14,398.23,374.65,396.93,232.2,89997.06
2015-07-25,2015-07-25T00:00:00Z,1437782400,396.93,401.13,394.26,396.27,81.88,32455.08
2015-07-26,2015-07-26T00:00:00Z,1437868800,396.27,404.42,394.63,401.96,106.21,43682.53
2015-07-27,2015-07-27T00:00:00Z,1437955200,401.96,409.93,392.92,407.82,246.66,102662.4
2015-07-28,2015-07-28T00:00:00Z,1438041600,407.82,407.82,401.79,401.79,430.12,180665.75
2015-07-29,2015-07-29T00:00:00Z,1438128000,401.79,401.79,395,396.09,472.76,199687.48
2015-07-30,2015-07-30T00:00:00Z,1438214400,396.09,399.28,390.74,394.09,290.98,124349.2
2015-07-31,2015-07-31T00:00:00Z,1438300800,394.09,397.83,386.47,393.72,152.85,63165.92
2015-08-01,2015-08-01T00:00:00Z,1438387200,406.01,463.99,350.88,454,81.34,32684.58
2015-08-02,2015-08-02T00:00:00Z,1438473600,454,454,345,415,54.62,22199.86
2015-08-03,2015-08-03T00:00:00Z,1438560000,393.72,393.81,385.69,385.69,321.07,129686.16
2015-08-04,2015-08-04T00:00:00Z,1438646400,416.37,500,351,410.02,413.55,168935.44
2015-08-05,2015-08-05T00:00:00Z,1438732800,410.02,459.03,375.76,403.55,363.07,144371.41
2015-08-06,2015-08-06T00:00:00Z,1438819200,403.55,500,363.99,412.54,379.97,148108.81
2015-08-07,2015-08-07T00:00:00Z,1438905600,385.69,386.38,379.17,382.7,246.57,96498.27
2015-08-08,2015-08-08T00:00:00Z,1438992000,382.7,386.44,378.78,378.78,116.79,45221.12
2015-08-09,2015-08-09T00:00:00Z,1439078400,378.78,386.44,357.15,362.04,126.95,48572.77
2015-08-10,2015-08-10T00:00:00Z,1439164800,362.04,368.93,357.3,359.25,355.95,134041.29
2015-08-11,2015-08-11T00:00:00Z,1439251200,379.84,419.01,342.01,390.21,374.78,140637.83
2015-08-12,2015-08-12T00:00:00Z,1439337600,390.21,1000,353.03,419.02,315.28,122827.57
2015-08-13,2015-08-13T00:00:00Z,1439424000,419.02,1000,343,390.17,216.98,83854.63
2015-08-14,2015-08-14T00:00:00Z,1439510400,390.17,414.99,351.37,401.28,205.63,76436.46
2015-08-15,2015-08-15T00:00:00Z,1439596800,401.28,1000,332.68,377.55,89.63,35492.16
2015-08-16,2015-08-16T00:00:00Z,1439683200,377.55,409,329,329.08,118.7,42931.35
2015-08-17,2015-08-17T00:00:00Z,1439769600,329.08,680.46,329.08,373.38,345.73,127948.05
2015-08-18,2015-08-18T00:00:00Z,1439856000,373.38,409.99,331.49,396.01,337.93,124985.46
2015-08-19,2015-08-19T00:00:00Z,1439942400,396.01,671.1,286.37,344.14,329.23,114101.24
2015-08-20,2015-08-20T00:00:00Z,1440028800,344.14,450.35,291.01,351.88,222.23,73386.27
2015-08-21,2015-08-21T00:00:00Z,1440115200,359.25,319.64,317.16,317.77,346.87,114307.2
2015-08-22,2015-08-22T00:00:00Z,1440201600,317.77,322.81,303.25,304.01,411.35,132011.06
2015-08-23,2015-08-23T00:00:00Z,1440288000,307.28,501.87,293.86,357.53,118.26,38650.36
2015-08-24,2015-08-24T00:00:00Z,1440374400,304.01,304.01,286.96,286.96,532.94,175574.09
2015-08-25,2015-08-25T00:00:00Z,1440460800,286.96,314.54,275.26,314.13,277.6,86695.27
2015-08-26,2015-08-26T00:00:00Z,1440547200,314.13,325.89,314.04,316.75,307.47,103038.62
2015-08-27,2015-08-27T00:00:00Z,1440633600,316.75,320.09,313.82,313.82,433.88,145911.06
2015-08-28,2015-08-28T00:00:00Z,1440720000,313.82,330.22,308.86,326.14,307.44,103472.94
2015-08-29,2015-08-29T00:00:00Z,1440806400,326.14,326.14,317.22,318.23,115.7,38667.77
2015-08-30,2015-08-30T00:00:00Z,1440892800,318.23,324.62,315.06,320.4,232.59,75676.96
2015-08-31,2015-08-31T00:00:00Z,1440979200,320.4,328.9,318.18,324.2,470.01,155655.73
2015-09-01,2015-09-01T00:00:00Z,1441065600,324.2,326.72,320.29,325.13,480,164188.04
2015-09-02,2015-09-02T00:00:00Z,1441152000,325.13,327.9,323.49,326.62,281.21,94414.76
2015-09-03,2015-09-03T00:00:00Z,1441238400,326.62,327.6,322.22,323.65,328.04,111247.94
2015-09-04,2015-09-04T00:00:00Z,1441324800,323.65,334.36,323.63,333.89,275.13,92382.2
2015-09-05,2015-09-05T00:00:00Z,1441411200,333.89,343.22,331.83,340.27,120.99,41378.66
2015-09-06,2015-09-06T00:00:00Z,1441497600,340.27,353.57,340.54,349.46,153.05,54351.7
2015-09-07,2015-09-07T00:00:00Z,1441584000,349.46,351.4,348.1,348.4,557.9,199492.36
2015-09-08,2015-09-08T00:00:00Z,1441670400,348.4,353.92,347.31,351.45,335.31,120716.11
2015-09-09,2015-09-09T00:00:00Z,1441756800,351.45,354.51,347.25,347.28,468.31,165166.34
2015-09-10,2015-09-10T00:00:00Z,1441843200,347.28,347.25,338.74,338.83,278.15,95831.81
2015-09-11,2015-09-11T00:00:00Z,1441929600,338.83,343.22,339.19,342.41,277.32,95156.44
2015-09-12,2015-09-12T00:00:00Z,1442016000,342.41,342.64,332.78,335.02,56.12,19410.67
2015-09-13,2015-09-13T00:00:00Z,1442102400,335.02,335.02,324.27,330.8,99.53,36709.25
2015-09-14,2015-09-14T00:00:00Z,1442188800,330.8,332.82,325.7,325.99,827.28,273927.24
2015-09-15,2015-09-15T00:00:00Z,1442275200,325.99,326.29,323.86,324.13,490.11,165464.09
2015-09-16,2015-09-16T00:00:00Z,1442361600,324.13,324.13,315.65,318.27,402.27,134371.16
2015-09-17,2015-09-17T00:00:00Z,1442448000,318.27,329.72,318.05,327.97,325.59,110202.63
2015-09-18,2015-09-18T00:00:00Z,1442534400,327.97,327.22,319.14,325.47,257.52,89108.44
2015-09-19,2015-09-19T00:00:00Z,1442620800,325.47,325.58,321.53,322.68,68.46,22973.29
2015-09-20,2015-09-20T00:00:00Z,1442707200,322.68,324.21,321.07,323.27,191.45,63355.07
2015-09-21,2015-09-21T00:00:00Z,1442793600,323.27,324.47,315.63,318.34,487.94,160880.88
2015-09-22,2015-09-22T00:00:00Z,1442880000,318.34,328.3,315.65,326.69,529.72,175721.66
2015-09-23,2015-09-23T00:00:00Z,1442966400,326.69,329.11,325.78,326.25,445.27,150281.06
2015-09-24,2015-09-24T00:00:00Z,1443052800,326.25,333.81,325.74,331.17,351,118478.39
2015-09-25,2015-09-25T00:00:00Z,1443139200,331.17,336.04,330.37,332.79,199.45,67398.16
2015-09-26,2015-09-26T00:00:00Z,1443225600,332.79,333.13,331.25,333.09,119.63,40907.18
2015-09-27,2015-09-27T00:00:00Z,1443312000,364.17,399.94,317,346.48,98.71,34604.57
2015-09-28,2015-09-28T00:00:00Z,1443398400,333.09,336.41,318.72,336.41,492.74,171379.27
2015-09-29,2015-09-29T00:00:00Z,1443484800,364.71,496.03,317,319,564.25,198899
2015-09-30,2015-09-30T00:00:00Z,1443571200,336.41,341.42,336.57,339.69,444.5,156151.45
2015-10-01,2015-10-01T00:00:00Z,1443657600,339.69,341.18,336.71,339.64,358.59,124377.69
2015-10-02,2015-10-02T00:00:00Z,1443744000,339.64,340.44,339.99,340.44,99.01,34943.07
2015-10-03,2015-10-03T00:00:00Z,1443830400,348.74,438.91,331.31,392.02,88.79,30728.81
2015-10-04,2015-10-04T00:00:00Z,1443916800,392.02,547.12,333,350.66,83.22,29670.87
2015-10-05,2015-10-05T00:00:00Z,1444003200,350.66,397,307.09,372.28,243.89,83971.04
